Español,Frequency,English,Points,Attempts,Successes,Misses
marcado,marked,3752,2666,0,0,0
vacías,empty,3751,2666,0,0,0
evans,Evans,3751,2666,0,0,0
ballet,ballet,3750,2667,0,0,0
traerte,bring you,3750,2667,0,0,0
literatura,literature,3749,2668,0,0,0
alcanza,achieves,3749,2668,0,0,0
bajado,gone down,3749,2668,0,0,0
ahh,ahh,3749,2668,0,0,0
carson,Carson,3748,2669,0,0,0
fisher,Fisher,3748,2669,0,0,0
década,decade,3747,2669,0,0,0
órbita,orbit,3746,2670,0,0,0
eventualmente,eventually,3744,2671,0,0,0
ocupa,occupies,3744,2671,0,0,0
helena,Helena,3744,2671,0,0,0
tardará,It will take,3743,2672,0,0,0
fiona,Fiona,3742,2673,0,0,0
flujo,flow,3742,2673,0,0,0
toni,toni,3742,2673,0,0,0
imagínate,go figure,3742,2673,0,0,0
esconderse,hide,3741,2674,0,0,0
sonny,Sonny,3741,2674,0,0,0
suyas,his,3740,2674,0,0,0
kansas,Kansas,3739,2675,0,0,0
llegarán,they will arrive,3739,2675,0,0,0
presta,lend,3738,2676,0,0,0
jungla,jungle,3737,2676,0,0,0
ayudé,help,3734,2679,0,0,0
destinado,intended,3733,2679,0,0,0
triple,triple,3733,2679,0,0,0
colinas,Hills,3732,2680,0,0,0
ofrecerle,offer you,3732,2680,0,0,0
pantano,swamp,3731,2681,0,0,0
mantienen,They maintain,3730,2681,0,0,0
rex,Rex,3730,2681,0,0,0
broadway,Broadway,3730,2681,0,0,0
misericordia,mercy,3729,2682,0,0,0
cometa,kite,3729,2682,0,0,0
particularmente,particularly,3728,2683,0,0,0
morgue,morgue,3728,2683,0,0,0
implica,it implies,3726,2684,0,0,0
set,set,3726,2684,0,0,0
stefan,Stefan,3726,2684,0,0,0
drogado,drugged,3724,2686,0,0,0
ai,ai,3723,2687,0,0,0
divina,Divine,3722,2687,0,0,0
lenny,Lenny,3721,2688,0,0,0
empezaremos,we will start,3719,2689,0,0,0
detesto,I hate,3719,2689,0,0,0
granjero,farmer,3718,2690,0,0,0
admitirlo,admit it,3717,2691,0,0,0
malvada,evil,3717,2691,0,0,0
códigos,Codes,3716,2692,0,0,0
mueven,They move,3716,2692,0,0,0
orleans,Orleans,3713,2694,0,0,0
femenino,female,3712,2694,0,0,0
misteriosa,Mysterious,3712,2694,0,0,0
dueña,Owner,3711,2695,0,0,0
cercanos,close,3711,2695,0,0,0
salchichas,sausages,3711,2695,0,0,0
madrid,Madrid,3711,2695,0,0,0
niñita,little girl,3710,2696,0,0,0
basada,based,3710,2696,0,0,0
marge,Marge,3709,2697,0,0,0
operar,operate,3709,2697,0,0,0
yo-,I-,3709,2697,0,0,0
invita,Invite,3707,2698,0,0,0
pausa,pause,3707,2698,0,0,0
asilo,asylum,3707,2698,0,0,0
equivocados,wrong,3707,2698,0,0,0
grey,flock,3707,2698,0,0,0
póngase,Put on,3706,2699,0,0,0
pertenecen,They belong,3706,2699,0,0,0
rompiste,you broke,3704,2700,0,0,0
invitada,guest,3703,2701,0,0,0
cambiaron,They changed,3702,2702,0,0,0
meredith,Meredith,3702,2702,0,0,0
anuncios,advertisements,3701,2702,0,0,0
montones,Montones,3701,2702,0,0,0
mesas,Tables,3699,2704,0,0,0
convirtiendo,turning,3698,2705,0,0,0
avery,Avery,3697,2705,0,0,0
bárbara,Barbara,3696,2706,0,0,0
queriendo,wanting,3696,2706,0,0,0
síganme,follow me,3696,2706,0,0,0
comencemos,Let's start,3695,2707,0,0,0
sentimental,sentimental,3694,2708,0,0,0
alienígena,alien,3693,2708,0,0,0
gentil,Gentile,3693,2708,0,0,0
tardar,delay,3691,2710,0,0,0
abejas,bees,3690,2711,0,0,0
cuna,cradle,3690,2711,0,0,0
anteriores,above,3689,2711,0,0,0
permita,Allow,3688,2712,0,0,0
piper,Piper,3688,2712,0,0,0
durará,it will last,3686,2713,0,0,0
cuidadosamente,carefully,3686,2713,0,0,0
únicas,unique,3686,2713,0,0,0
monk,Monk,3685,2714,0,0,0
dormía,I slept,3685,2714,0,0,0
diagnóstico,diagnosis,3684,2715,0,0,0
buck,Buck,3684,2715,0,0,0
enlace,link,3683,2716,0,0,0
completar,to complete,3683,2716,0,0,0
benjamin,Benjamin,3681,2717,0,0,0
síndrome,syndrome,3680,2718,0,0,0
stevie,Stevie,3680,2718,0,0,0
normalidad,normal,3679,2719,0,0,0
quitarte,take away,3679,2719,0,0,0
haley,Haley,3678,2719,0,0,0
legado,legacy,3677,2720,0,0,0
disparé,I shot,3677,2720,0,0,0
testificar,testify,3676,2721,0,0,0
ingeniería,engineering,3675,2722,0,0,0
acostarme,Go to bed,3675,2722,0,0,0
mandé,What,3674,2722,0,0,0
rincón,corner,3673,2723,0,0,0
sun,Sun,3673,2723,0,0,0
artificiales,artificial,3672,2724,0,0,0
milord,milord,3671,2725,0,0,0
dee,Dee,3671,2725,0,0,0
jeffrey,Jeffrey,3670,2725,0,0,0
significan,They mean,3670,2725,0,0,0
sonó,It rang,3670,2725,0,0,0
foster,Foster,3669,2726,0,0,0
chaleco,vest,3669,2726,0,0,0
encontrarle,find him,3668,2727,0,0,0
sobrevivió,He survived,3668,2727,0,0,0
subasta,auction,3667,2728,0,0,0
pasaremos,We will pass,3667,2728,0,0,0
talvez,maybe,3667,2728,0,0,0
cam,Cam,3667,2728,0,0,0
naturales,natural,3667,2728,0,0,0
scotty,Scotty,3666,2728,0,0,0
corrección,correction,3665,2729,0,0,0
entiendas,in stores,3665,2729,0,0,0
estate,stay,3663,2731,0,0,0
caes,caes,3663,2731,0,0,0
dándole,giving him,3663,2731,0,0,0
líos,messes,3662,2731,0,0,0
jodiendo,Fucking,3662,2731,0,0,0
hablaron,They spoke,3662,2731,0,0,0
soltar,release,3661,2732,0,0,0
llevarle,Take him,3661,2732,0,0,0
marcar,tick,3660,2733,0,0,0
quedaste,You stayed,3659,2733,0,0,0
déjate,Let yourself,3659,2733,0,0,0
proyectos,Projects,3658,2734,0,0,0
educado,polite,3658,2734,0,0,0
guardado,saved,3658,2734,0,0,0
zonas,zones,3654,2737,0,0,0
repite,repeat,3653,2738,0,0,0
hermanito,little brother,3653,2738,0,0,0
tobillo,ankle,3652,2739,0,0,0
insiste,insists,3652,2739,0,0,0
categoría,category,3651,2739,0,0,0
dimensión,dimension,3651,2739,0,0,0
ayudes,help,3650,2740,0,0,0
domingos,Sundays,3648,2742,0,0,0
confundida,confused,3647,2742,0,0,0
li,li,3647,2742,0,0,0
romanos,Romans,3646,2743,0,0,0
bloque,block,3646,2743,0,0,0
producir,produce,3645,2744,0,0,0
pasarme,Pass me,3643,2745,0,0,0
aplausos,applause,3643,2745,0,0,0
vaqueros,Cowboys,3642,2746,0,0,0
ciclo,cycle,3642,2746,0,0,0
enterrar,bury,3642,2746,0,0,0
elvis,Elvis,3641,2747,0,0,0
charlar,chat,3641,2747,0,0,0
inventó,invention,3640,2748,0,0,0
sentarnos,sit,3640,2748,0,0,0
bata,coat,3639,2749,0,0,0
aparecido,appeared,3638,2749,0,0,0
robos,robberies,3638,2749,0,0,0
duras,Hard,3637,2750,0,0,0
descuento,discount,3637,2750,0,0,0
cardíaco,cardiac,3636,2751,0,0,0
randall,Randall,3635,2752,0,0,0
recto,straight,3635,2752,0,0,0
valerie,Valerie,3634,2752,0,0,0
unir,bind,3633,2753,0,0,0
buddy,Buddy,3631,2755,0,0,0
angie,Angie,3630,2755,0,0,0
infarto,heart attack,3630,2755,0,0,0
km.,km.,3630,2755,0,0,0
echando,throwing,3630,2755,0,0,0
filadelfia,Philadelphia,3630,2755,0,0,0
plumas,feathers,3630,2755,0,0,0
escrita,written,3628,2757,0,0,0
tomaría,it would take,3626,2758,0,0,0
creando,creating,3626,2758,0,0,0
hammond,Hammond,3625,2759,0,0,0
gusanos,worms,3624,2760,0,0,0
detengan,stop,3623,2761,0,0,0
refrigerador,fridge,3622,2761,0,0,0
abrí,I opened,3620,2763,0,0,0
entres,Entres,3620,2763,0,0,0
sida,AIDS,3620,2763,0,0,0
déjelo,Leave it,3618,2764,0,0,0
obligó,forced,3617,2765,0,0,0
magnífica,Magnificent,3617,2765,0,0,0
l.a.,the.,3616,2766,0,0,0
sobrio,sober,3615,2767,0,0,0
felix,Felix,3614,2768,0,0,0
italianos,Italians,3614,2768,0,0,0
saquen,take out,3614,2768,0,0,0
obsesión,obsession,3612,2769,0,0,0
sasha,Sasha,3610,2771,0,0,0
entregó,He delivered,3610,2771,0,0,0
acerque,Avo,3609,2771,0,0,0
mírala,look at her,3607,2773,0,0,0
calendario,calendar,3606,2774,0,0,0
ayudan,They help,3606,2774,0,0,0
llevaban,They carried,3602,2777,0,0,0
deprimido,depressed,3601,2778,0,0,0
robots,Robots,3600,2778,0,0,0
rudo,rude,3599,2779,0,0,0
partidos,matches,3599,2779,0,0,0
cuidadoso,careful,3598,2780,0,0,0
ayudarles,Help them,3597,2781,0,0,0
necesitábamos,We needed,3596,2781,0,0,0
arreglos,arrangements,3596,2781,0,0,0
supervisor,supervisor,3596,2781,0,0,0
austin,Austin,3594,2783,0,0,0
zapatillas,sneakers,3594,2783,0,0,0
experiencias,experiences,3594,2783,0,0,0
sobrevivido,survived,3593,2784,0,0,0
fijo,permanent,3593,2784,0,0,0
servidor,server,3592,2784,0,0,0
solían,They used to,3591,2785,0,0,0
estimado,My dear,3591,2785,0,0,0
bases,bases,3591,2785,0,0,0
mónica,Monica,3590,2786,0,0,0
cristianos,Christians,3590,2786,0,0,0
propongo,I propose,3589,2787,0,0,0
bendito,blessed,3589,2787,0,0,0
get,get,3589,2787,0,0,0
caerá,will fall,3588,2788,0,0,0
marilyn,Marilyn,3588,2788,0,0,0
altar,altar,3587,2788,0,0,0
disfruten,enjoy,3587,2788,0,0,0
luchador,fighter,3586,2789,0,0,0
cierren,close,3585,2790,0,0,0
alboroto,rampage,3584,2791,0,0,0
extrañé,I missed,3583,2791,0,0,0
formal,formal,3583,2791,0,0,0
hermandad,Brotherhood,3582,2792,0,0,0
rompiendo,Breaking,3581,2793,0,0,0
facebook,Facebook,3581,2793,0,0,0
arriesgar,risk,3580,2794,0,0,0
vestíbulo,lobby,3579,2795,0,0,0
cobardes,cowards,3579,2795,0,0,0
racista,racist,3578,2795,0,0,0
cuadra,block,3578,2795,0,0,0
explique,Explain,3578,2795,0,0,0
significar,mean,3576,2797,0,0,0
rio,river,3574,2798,0,0,0
claus,CLAUS,3574,2798,0,0,0
láser,laser,3573,2799,0,0,0
alienígenas,aliens,3573,2799,0,0,0
tribal,tribal,3573,2799,0,0,0
dedicado,dedicated,3572,2800,0,0,0
rudy,Rudy,3572,2800,0,0,0
habitantes,population,3571,2801,0,0,0
divino,divine,3570,2802,0,0,0
campbell,Campbell,3570,2802,0,0,0
tomaba,I took,3569,2802,0,0,0
conseguirás,You will get,3568,2803,0,0,0
pobreza,poverty,3568,2803,0,0,0
ebrio,drunk,3567,2804,0,0,0
griffin,Griffin,3567,2804,0,0,0
ambición,ambition,3567,2804,0,0,0
visitantes,Visitors,3566,2805,0,0,0
sirvo,I serve,3566,2805,0,0,0
tenés,You have,3565,2806,0,0,0
enseñarme,teach me,3564,2806,0,0,0
rival,rival,3563,2807,0,0,0
tarda,It takes,3562,2808,0,0,0
marcho,Marcho,3562,2808,0,0,0
violet,Violet,3562,2808,0,0,0
comisionado,Commissioner,3561,2809,0,0,0
christina,Christina,3561,2809,0,0,0
out,out,3561,2809,0,0,0
terminan,They end,3558,2811,0,0,0
captura,capture,3557,2812,0,0,0
parad,Parad,3557,2812,0,0,0
persecución,persecution,3556,2813,0,0,0
específicamente,specifically,3556,2813,0,0,0
aparezca,appear,3556,2813,0,0,0
agradecimiento,gratitude,3555,2813,0,0,0
acercando,approaching,3555,2813,0,0,0
tomarte,take you,3555,2813,0,0,0
usaré,will wear,3555,2813,0,0,0
debieron,They must,3554,2814,0,0,0
bici,bike,3554,2814,0,0,0
bush,Bush,3554,2814,0,0,0
frágil,fragile,3554,2814,0,0,0
pensará,will think,3553,2815,0,0,0
regresamos,we came back,3553,2815,0,0,0
mejora,improvement,3552,2816,0,0,0
qu,qu,3551,2817,0,0,0
tinta,ink,3551,2817,0,0,0
nieta,granddaughter,3551,2817,0,0,0
silver,Silver,3550,2817,0,0,0
inventado,made up,3550,2817,0,0,0
dejaras,You will leave,3550,2817,0,0,0
cuchillos,knives,3548,2819,0,0,0
ruptura,breaking off,3548,2819,0,0,0
preocupan,They worry,3548,2819,0,0,0
debéis,you must,3548,2819,0,0,0
viaja,travels,3547,2820,0,0,0
cepillo,brush,3547,2820,0,0,0
velada,evening,3545,2821,0,0,0
propina,tip,3543,2823,0,0,0
escribes,you write,3543,2823,0,0,0
activa,Active,3542,2824,0,0,0
toqué,touch,3542,2824,0,0,0
cathy,Cathy,3541,2825,0,0,0
levantarme,get up,3540,2825,0,0,0
tiré,I threw,3540,2825,0,0,0
caravana,caravan,3540,2825,0,0,0
callate,be quiet,3539,2826,0,0,0
sherlock,Sherlock,3538,2827,0,0,0
gustaban,They liked,3538,2827,0,0,0
wes,Wes,3536,2829,0,0,0
meto,me to,3535,2829,0,0,0
traseros,rear,3535,2829,0,0,0
atracción,attraction,3534,2830,0,0,0
noté,I noticed,3533,2831,0,0,0
revisé,check,3532,2832,0,0,0
atrae,attracts,3532,2832,0,0,0
grabando,recording,3532,2832,0,0,0
reportero,reporter,3529,2834,0,0,0
explorar,explore,3529,2834,0,0,0
perfección,perfection,3529,2834,0,0,0
consentimiento,consent,3529,2834,0,0,0
tiburones,Sharks,3529,2834,0,0,0
denny,Denny,3528,2835,0,0,0
acepte,Accept,3527,2836,0,0,0
agradecerte,thank you,3525,2837,0,0,0
chad,Chad,3525,2837,0,0,0
yoon,Yoon,3525,2837,0,0,0
gil,Gil,3524,2838,0,0,0
postura,position,3524,2838,0,0,0
concreto,concrete,3524,2838,0,0,0
desnudos,naked,3523,2839,0,0,0
gastado,spent,3523,2839,0,0,0
apertura,opening,3522,2840,0,0,0
hurra,Hurrah,3521,2841,0,0,0
enterprise,Enterprise,3521,2841,0,0,0
trates,You treat,3519,2842,0,0,0
ahorrar,save,3519,2842,0,0,0
divertirnos,Have fun,3519,2842,0,0,0
autorizado,authorized,3517,2844,0,0,0
decida,decide,3517,2844,0,0,0
regular,regular,3517,2844,0,0,0
homosexual,homosexual,3516,2845,0,0,0
mutuamente,mutually,3515,2845,0,0,0
ruidos,noises,3515,2845,0,0,0
film,film,3514,2846,0,0,0
bate,bat,3513,2847,0,0,0
suenas,You sound,3513,2847,0,0,0
bennett,Bennett,3511,2849,0,0,0
lunar,mole,3511,2849,0,0,0
delta,delta,3510,2850,0,0,0
pongamos,Let's put,3509,2850,0,0,0
erik,Erik,3509,2850,0,0,0
cógelo,Take it,3508,2851,0,0,0
vestir,dress,3508,2851,0,0,0
venas,veins,3508,2851,0,0,0
evaluación,assessment,3508,2851,0,0,0
reservas,Bookings,3507,2852,0,0,0
opiniones,Opinions,3507,2852,0,0,0
pagamos,we pay,3506,2853,0,0,0
reagan,Reagan,3506,2853,0,0,0
edgar,Edgar,3506,2853,0,0,0
capturar,capture,3505,2854,0,0,0
espadas,swords,3505,2854,0,0,0
marino,Marine,3505,2854,0,0,0
singh,Singh,3504,2854,0,0,0
lejano,far,3503,2855,0,0,0
altamente,highly,3503,2855,0,0,0
solías,You used to,3503,2855,0,0,0
ocuparme,occupy myself,3503,2855,0,0,0
creerá,will believe,3501,2857,0,0,0
vulgar,vulgar,3501,2857,0,0,0
oímos,We hear,3500,2858,0,0,0
estafa,scam,3500,2858,0,0,0
describir,describe,3499,2858,0,0,0
escopeta,shotgun,3498,2859,0,0,0
orquesta,orchestra,3497,2860,0,0,0
sentiste,You felt,3497,2860,0,0,0
sabias,You knew,3496,2861,0,0,0
llámeme,Call me,3495,2862,0,0,0
volvimos,We returned,3495,2862,0,0,0
cassie,Cassie,3495,2862,0,0,0
cool,cool,3495,2862,0,0,0
like,Like,3495,2862,0,0,0
lester,Lester,3494,2863,0,0,0
hábito,habit,3493,2863,0,0,0
perdono,Forgive,3493,2863,0,0,0
integridad,integrity,3492,2864,0,0,0
melanie,Melanie,3492,2864,0,0,0
orinar,pee,3492,2864,0,0,0
rodar,roll,3491,2865,0,0,0
décadas,decades,3491,2865,0,0,0
cardenal,cardinal,3491,2865,0,0,0
sospecho,Suspect,3489,2867,0,0,0
amarilla,yellow,3488,2867,0,0,0
reese,Reese,3488,2867,0,0,0
entretenimiento,entertainment,3487,2868,0,0,0
arizona,Arizona,3486,2869,0,0,0
escriba,scribe,3485,2870,0,0,0
dwight,Dwight,3484,2871,0,0,0
hembra,female,3484,2871,0,0,0
f,F,3481,2873,0,0,0
pruebe,Try,3481,2873,0,0,0
k,k,3481,2873,0,0,0
restaurantes,restaurants,3480,2874,0,0,0
primaria,primary,3480,2874,0,0,0
convención,convention,3479,2875,0,0,0
debían,They should,3479,2875,0,0,0
cago,Cago,3478,2876,0,0,0
tiras,strips,3477,2877,0,0,0
firmes,firm,3477,2877,0,0,0
ignorar,ignore,3476,2877,0,0,0
seguidores,followers,3475,2878,0,0,0
falleció,passed away,3473,2880,0,0,0
quemó,burned,3473,2880,0,0,0
bésame,kiss Me,3473,2880,0,0,0
corrió,ran,3472,2881,0,0,0
picante,spicy,3471,2882,0,0,0
déjale,Leave him,3469,2883,0,0,0
destruyó,He destroyed,3469,2883,0,0,0
marc,Marc,3468,2884,0,0,0
permitió,allowed,3467,2885,0,0,0
cambiarme,change myself,3467,2885,0,0,0
árabe,Arab,3467,2885,0,0,0
voló,flew,3465,2887,0,0,0
stewart,Stewart,3464,2887,0,0,0
contrabando,smuggling,3464,2887,0,0,0
boxeo,boxing,3464,2887,0,0,0
pintor,painter,3462,2889,0,0,0
ejercito,army,3462,2889,0,0,0
conocieron,They met,3462,2889,0,0,0
delantera,lead,3461,2890,0,0,0
yoga,yoga,3461,2890,0,0,0
time,Time,3461,2890,0,0,0
forman,form,3459,2892,0,0,0
disfrute,enjoyment,3459,2892,0,0,0
reggie,Reggie,3459,2892,0,0,0
mulder,Mulder,3459,2892,0,0,0
hope,Hope,3458,2892,0,0,0
chi,Chi,3458,2892,0,0,0
ríen,laugh,3456,2894,0,0,0
vicky,Vicky,3454,2896,0,0,0
campanas,bells,3454,2896,0,0,0
dijeras,I said,3454,2896,0,0,0
fallar,fail,3453,2897,0,0,0
intentaron,They tried,3452,2897,0,0,0
raíz,root,3451,2898,0,0,0
sheldon,Sheldon,3451,2898,0,0,0
marea,tide,3451,2898,0,0,0
buzón,mailbox,3449,2900,0,0,0
monroe,Monroe,3449,2900,0,0,0
pareciera,It seems,3447,2902,0,0,0
hicieran,They did,3447,2902,0,0,0
eliminado,removed,3446,2902,0,0,0
rechazado,refused,3446,2902,0,0,0
turistas,tourists,3445,2903,0,0,0
inútiles,useless,3445,2903,0,0,0
facturas,bills,3445,2903,0,0,0
cortos,short,3445,2903,0,0,0
visiones,visions,3443,2905,0,0,0
habernos,have,3442,2906,0,0,0
lena,firewood,3442,2906,0,0,0
comparado,compared,3442,2906,0,0,0
ponme,put me on,3442,2906,0,0,0
matarle,kill him,3441,2907,0,0,0
lesiones,injuries,3441,2907,0,0,0
desear,want,3440,2907,0,0,0
cerebros,brains,3440,2907,0,0,0
ra,ra,3439,2908,0,0,0
jorge,Jorge,3438,2909,0,0,0
indican,indicate,3438,2909,0,0,0
tuviese,I had,3436,2911,0,0,0
oyen,They hear,3435,2912,0,0,0
desaparecieron,They disappeared,3435,2912,0,0,0
hermanita,sister,3435,2912,0,0,0
estallar,burst,3433,2913,0,0,0
paró,unemployment,3433,2913,0,0,0
know,Know,3432,2914,0,0,0
ejercicios,exercises,3432,2914,0,0,0
flynn,Flynn,3431,2915,0,0,0
extras,Additional features,3430,2916,0,0,0
temes,you fear,3429,2917,0,0,0
bromeo,Brome,3429,2917,0,0,0
atraer,attract,3429,2917,0,0,0
mear,piss,3428,2918,0,0,0
anunciar,announce,3428,2918,0,0,0
tae,Tae,3424,2921,0,0,0
eléctrico,electric,3423,2922,0,0,0
sujetos,subjects,3422,2923,0,0,0
litros,Liters,3422,2923,0,0,0
judía,bean,3421,2924,0,0,0
dawn,Dawn,3421,2924,0,0,0
pensábamos,We thought,3419,2925,0,0,0
cañones,cannons,3419,2925,0,0,0
golpeando,hitting,3418,2926,0,0,0
acoso,harassment,3418,2926,0,0,0
explicarte,Explain,3417,2927,0,0,0
placas,plates,3416,2928,0,0,0
remoto,remote,3416,2928,0,0,0
asesinaron,They murdered,3415,2929,0,0,0
voluntarios,volunteers,3414,2930,0,0,0
conectar,connect,3414,2930,0,0,0
enojar,anger,3414,2930,0,0,0
cuelga,hanging,3412,2931,0,0,0
cuernos,horns,3411,2932,0,0,0
nietos,grandchildren,3411,2932,0,0,0
gallo,rooster,3410,2933,0,0,0
mojado,wet,3410,2933,0,0,0
obtiene,get,3410,2933,0,0,0
monica,Monica,3409,2934,0,0,0
aprendió,He learned,3409,2934,0,0,0
hubieses,You would have,3409,2934,0,0,0
moore,Moore,3409,2934,0,0,0
reid,Reid,3408,2935,0,0,0
entrenado,trained,3408,2935,0,0,0
cuidaré,I will take care of,3408,2935,0,0,0
escucharon,They heard,3406,2936,0,0,0
reynolds,Reynolds,3406,2936,0,0,0
convertirte,convert,3406,2936,0,0,0
naciste,You were born,3405,2937,0,0,0
escudos,Shields,3405,2937,0,0,0
cerradas,closed,3403,2939,0,0,0
palos,sticks,3403,2939,0,0,0
vínculo,bond,3402,2940,0,0,0
básico,essential,3398,2943,0,0,0
kay,Kay,3398,2943,0,0,0
arrestaron,They arrested,3397,2944,0,0,0
limpias,Clean,3397,2944,0,0,0
municiones,ammunition,3396,2945,0,0,0
evolución,evolution,3395,2946,0,0,0
olviden,Forget,3395,2946,0,0,0
convincente,convincing,3395,2946,0,0,0
pelotón,platoon,3394,2947,0,0,0
comprometida,engaged,3394,2947,0,0,0
suene,sound,3393,2948,0,0,0
debíamos,We should,3393,2948,0,0,0
agarró,grab,3392,2949,0,0,0
irlandés,Irish,3391,2949,0,0,0
sudor,sweat,3391,2949,0,0,0
conociera,I knew,3390,2950,0,0,0
desesperación,despair,3390,2950,0,0,0
muchachas,Girls,3389,2951,0,0,0
huye,flees,3389,2951,0,0,0
nucleares,nuclear,3388,2952,0,0,0
hada,fairy,3387,2953,0,0,0
marcharme,leave,3386,2954,0,0,0
convertí,I converted,3385,2955,0,0,0
haríamos,We would do,3385,2955,0,0,0
similares,Similar,3384,2956,0,0,0
comienzan,They start,3383,2956,0,0,0
concierne,concerns,3383,2956,0,0,0
valga,Valga,3383,2956,0,0,0
eché,I threw,3383,2956,0,0,0
mito,myth,3382,2957,0,0,0
claras,Clear,3381,2958,0,0,0
duró,hard,3380,2959,0,0,0
rencor,resentment,3380,2959,0,0,0
persigue,Pursue,3379,2960,0,0,0
trágico,tragic,3377,2962,0,0,0
brandy,brandy,3377,2962,0,0,0
desgraciadamente,Unfortunately,3376,2963,0,0,0
violó,raped,3373,2965,0,0,0
practicando,practicing,3373,2965,0,0,0
volverse,become,3372,2966,0,0,0
road,Road,3371,2967,0,0,0
wells,Wells,3371,2967,0,0,0
escucharte,listen to you,3370,2968,0,0,0
discúlpenme,Disclode me,3370,2968,0,0,0
poirot,Poirot,3369,2969,0,0,0
generador,generator,3369,2969,0,0,0
aguanto,I endured,3369,2969,0,0,0
amelia,Amelia,3368,2970,0,0,0
riñón,kidney,3368,2970,0,0,0
navaja,razor,3368,2970,0,0,0
dedica,dedicate,3367,2971,0,0,0
muñeco,doll,3366,2971,0,0,0
matty,Matty,3366,2971,0,0,0
usaron,They used,3365,2972,0,0,0
by,by,3364,2973,0,0,0
delincuentes,criminals,3364,2973,0,0,0
oscuros,dark,3364,2973,0,0,0
niles,niles,3364,2973,0,0,0
cliff,Cliff,3364,2973,0,0,0
ocultando,hiding,3363,2974,0,0,0
hara,It will,3363,2974,0,0,0
comerciales,commercial,3362,2975,0,0,0
polly,Polly,3361,2976,0,0,0
descubrimos,We discover,3361,2976,0,0,0
saint,Saint,3360,2977,0,0,0
cometiendo,committing,3359,2978,0,0,0
protesta,protest,3359,2978,0,0,0
hudson,Hudson,3358,2978,0,0,0
llevarán,They will carry,3357,2979,0,0,0
ruina,ruin,3356,2980,0,0,0
mátalo,Mátalo,3355,2981,0,0,0
involucrada,involved,3355,2981,0,0,0
gratitud,gratitude,3354,2982,0,0,0
andan,They walk,3354,2982,0,0,0
oraciones,prayers,3353,2983,0,0,0
círculos,circles,3353,2983,0,0,0
decidiste,You decided,3352,2984,0,0,0
plaga,plague,3351,2985,0,0,0
sobredosis,overdose,3350,2986,0,0,0
uses,you use,3350,2986,0,0,0
corazon,heart,3350,2986,0,0,0
revólver,stir,3350,2986,0,0,0
andre,Andre,3350,2986,0,0,0
independencia,independence,3350,2986,0,0,0
exceso,excess,3349,2986,0,0,0
conexiones,connections,3348,2987,0,0,0
barras,bars,3348,2987,0,0,0
santuario,sanctuary,3347,2988,0,0,0
estrado,dais,3346,2989,0,0,0
insisto,I insist,3344,2991,0,0,0
sirena,siren,3344,2991,0,0,0
are,Are,3344,2991,0,0,0
héctor,Hector,3343,2992,0,0,0
áreas,areas,3342,2993,0,0,0
frito,fried,3342,2993,0,0,0
absoluta,absolute,3342,2993,0,0,0
convertirá,will convert,3341,2994,0,0,0
barrera,barrier,3341,2994,0,0,0
estándar,standard,3340,2995,0,0,0
cargando,charging,3338,2996,0,0,0
públicas,public,3338,2996,0,0,0
primos,cousins,3338,2996,0,0,0
perseguir,chase,3337,2997,0,0,0
favores,Favores,3337,2997,0,0,0
cuan,how,3337,2997,0,0,0
lizzie,Lizzie,3337,2997,0,0,0
interesados,interested,3337,2997,0,0,0
mierdas,Shit,3336,2998,0,0,0
supremo,supreme,3336,2998,0,0,0
matara,will kill,3336,2998,0,0,0
lavandería,laundry,3336,2998,0,0,0
une,UNE,3335,2999,0,0,0
ohio,Ohio,3335,2999,0,0,0
llamados,called,3334,3000,0,0,0
farsa,farce,3333,3001,0,0,0
automático,automatic,3333,3001,0,0,0
terminal,terminal,3333,3001,0,0,0
kira,Kira,3332,3002,0,0,0
moriremos,we will die,3332,3002,0,0,0
val,val,3332,3002,0,0,0
erin,Erin,3331,3003,0,0,0
protegerme,protect me,3331,3003,0,0,0
químicos,Chemicals,3330,3004,0,0,0
oyendo,hearing,3330,3004,0,0,0
técnicas,techniques,3330,3004,0,0,0
adulta,adult,3329,3004,0,0,0
venían,They came,3328,3005,0,0,0
empiecen,Start,3328,3005,0,0,0
permites,You allow,3328,3005,0,0,0
ocupar,occupy,3327,3006,0,0,0
tijeras,scissors,3326,3007,0,0,0
senos,breasts,3326,3007,0,0,0
calibre,caliber,3326,3007,0,0,0
dominio,domain,3324,3009,0,0,0
instrumentos,instruments,3323,3010,0,0,0
demostración,demonstration,3321,3012,0,0,0
rompecabezas,puzzle,3321,3012,0,0,0
asustaste,You scared,3321,3012,0,0,0
separación,separation,3318,3014,0,0,0
sostener,hold,3317,3015,0,0,0
esperma,sperm,3316,3016,0,0,0
porter,Porter,3316,3016,0,0,0
dados,dices,3316,3016,0,0,0
bién,good,3316,3016,0,0,0
firmó,signed,3316,3016,0,0,0
p.m.,p.m.,3315,3017,0,0,0
alias,alias,3314,3018,0,0,0
atento,attentive,3314,3018,0,0,0
inesperado,unexpected,3314,3018,0,0,0
indicado,indicated,3313,3019,0,0,0
unidas,United,3313,3019,0,0,0
movido,moved,3312,3020,0,0,0
lanzó,He launched,3310,3022,0,0,0
rápidos,rapid,3310,3022,0,0,0
toallas,towels,3309,3023,0,0,0
carnicero,Butcher,3309,3023,0,0,0
hunt,Hunt,3309,3023,0,0,0
colgando,hanging,3308,3023,0,0,0
